id,POI/street
3545,"/pt. adhi chandra jaya jaba"
3546,"/nila iii"
3547,"serba pemanggilan/"
3548,"/amp bawah"
3549,"/kali"
3550,"/bona raya purwan"
3551,"kp kebon kopi/"
3552,"/toko fashion yos sudarso"
3553,"/kel kop ix"
3554,"/kayu manis v"
3555,"/jend sudi"
3556,"/mah"
3557,"/mas"
3558,"/gg. h. sya '"
3559,"/cagar alam jaya raya kali sabuk"
3560,"/gg. siaga ii"
3561,"/bumi sani per"
3562,"/pang sudi"
3563,"/"
3564,"/springhill pekerja timb beny suaeb"
3565,"borma kramatwatu/"
3566,"/teuku umar"
3567,"kb tunas harapan/"
3568,"/"
3569,"/kemb v"
3570,"kebayoran villas/"
3571,"/gg. darma bakti"
3572,"/lina cell janti barat padepokan i"
3573,"/bukit bari i"
3574,"/bumi daya vii"
3575,"/mar"
3576,"/toko lengko fotocopy musi raya"
3577,"sd negeri pengolahan muzhfari/"
3578,"/"
3579,"/perum adiy"
3580,"/nasi xi"
3581,"/raya laswi"
3582,"/mela gg. cemp"
3583,"rias rias rias uswatun ali/"
3584,"/darmo beng"
3585,"/lind"
3586,"/lingk cipa"
3587,"/mukh"
3588,"/nasi pindang rumah makan kau"
3589,"/jamin gint"
3590,"/teru ryac"
3591,"banjar garden/"
3592,"/duren duren"
3593,"/raya mojo agung tejo"
3594,"/rm sari alam jend ahmad yani"
3595,"yoyo salon/"
3596,"/gg. mas"
3597,"/wij viii"
3598,"/jala sutra komp wind squ"
3599,"/cluster the luragung jl malaka iv"
3600,"/suma"
3601,"gereja gpdi/"
3602,"pelabuhan sagulung/"
3603,"/panorama building jl. tomang raya"
3604,"/bha w"
3605,"/pend kenc 3"
3606,"/dewi hotel ahmad yani"
3607,"/rama toko pang sudi"
3608,"/raya pro"
3609,"/green bay jl. pluit karang ayu barat"
3610,"/asr pal"
3611,"/lembaga indonesia perancis"
3612,"/toko mumun raya rengasde"
3613,"/kedai nyoman r e mar"
3614,"/xpress money jaga"
3615,"/perum cemp"
3616,"budi & pandu wisma/"
3617,"/perajin jl. sabar jaya"
3618,"/nasi goreng bang kumis cilan"
3619,"/"
3620,"/sd negeri citarum ix ceramic jaya batas tanj tuan"
3621,"/kena"
3622,"huda/"
3623,"pondok pesantren roudhotul islam/"
3624,"/mayj sut"
3625,"/smk putri husada amal ks tubun"
3626,"/pen"
3627,"/angg"
3628,"/matahari cellular sedan"
3629,"/cucian mobil hery domba"
3630,"/toko obat amat saya"
3631,"kb flamboyan/"
3632,"/raya bun"
3633,"/"
3634,"/ud gendi karet"
3635,"/raya pasar inp"
3636,"/palin"
3637,"/gg. viif"
3638,"itc mangga dua lt 1/"
3639,"/cile"
3640,"/hano raya"
3641,"/gereja betawi injil ransiki bal 1"
3642,"/kyai mojo 2"
3643,"/pasar klen"
3644,"/bugis utama"
3645,"/bun raya"
3646,"/man kerto ix"
3647,"ujung ban/"
3648,"/pkl ibu anang sukabumi karya"
3649,"/pat sela 1"
3650,"/kiara graha rinj"
3651,"/affandi"
3652,"panama kel./"
3653,"/"
3654,"/rawa indah"
3655,"/mari"
3656,"/arian club i gusti ngurah rai"
3657,"/gre ppi, gg. buntu"
3658,"/rawa sari barat 9"
3659,"/ped bela"
3660,"/asofa raya"
3661,"/warung cak sandy raya sume"
3662,"/raya sugu"
3663,"/arj"
3664,"/paradise resort jl. aria putra raya"
3665,"/rawa sela iv"
3666,"/villa tange elok"
3667,"/"
3668,"/wij kus"
3669,"terminal pakusari/"
3670,"/jati"
3671,"/dokter eko hartati raya bogor"
3672,"surya toserba cirebon/"
3673,"/kar ent"
3674,"pkl rio/"
3675,"/fathoni surya pt pang sudi"
3676,"/let supr"
3677,"/pupuk wahid"
3678,"/"
3679,"/toko furniture sisin xii"
3680,"/toko baju anita jend sudi"
3681,"/ma ' a"
3682,"/gun sari"
3683,"/gg. muso"
3684,"/masjid safinatun sawi"
3685,"/mie ayam yasmine raya seran"
3686,"/bank raya"
3687,"/perta"
3688,"/sun landak"
3689,"/dip ii"
3690,"/pes kyoto"
3691,"/a cemara baso sapi asli daan mogot"
3692,"/ked raya"
3693,"/rung asri timur vii"
3694,"/putri can"
3695,"/ra cio"
3696,"/kri dewa ii"
3697,"/grand perm residence"
3698,"/pt. telkom cabang. pangkalan balai"
3699,"/raya bogor"
3700,"/markas karaoke tebet barat ix"
3701,"/tk idhata 02 tiffani dipone"
3702,"/pet"
3703,"/lakars gang i a"
3704,"perumahan brr/"
3705,"/green bay jln pluit karang ayu barat"
3706,"/toko src pangsit raya tanj sari"
3707,"/raya tano elou"
3708,"/sd negeri simpang tiga 42 utama"
3709,"wr makan sekar wangi/"
3710,"/"
3711,"/raya cite"
3712,"/ki anwar man"
3713,"/madr"
3714,"terminal klontong/"
3715,"/junior cell grand hotel"
3716,"/pegadaian robusta raya"
3717,"/hj pekerja bin niang raya seran"
3718,"/"
3719,"ben mitra batik/"
3720,"/siliw"
3721,"prima fresh mart/"
3722,"/bakso & mie ayam super moh gandam"
3723,"/alfamidi tanjakan raya rajeg"
3724,"/wono lor i"
3725,"/pluto utara ii"
3726,"/anyar raya"
3727,"/budi"
3728,"/ruko bonak jl. bonak"
3729,"/mie pangsit ica muzhfari sucitro"
3730,"/karet pasar baru barat ii"
3731,"/man besar 4e"
3732,"/desa kali kulon"
3733,"masjid al-furqon/"
3734,"btn areng/"
3735,"/jogja amazon green 2 jl. rajawali"
3736,"/tela"
3737,"/dah utama 1 c"
3738,"/puc adi"
3739,"/h wahab silondae"
3740,"/raihan donutes motor law gint"
3741,"/kiai ahmad fadil"
3742,"/tipar halim"
3743,"/beri ix"
3744,"/serda woods sukses ii"
3745,"/servis star johny pasar besar"
3746,"/haji amat ii"
3747,"toko sari kurma/"
3748,"/mahar mar"
3749,"/beo"
3750,"/perum puri jaya"
3751,"/mahkota souvenir dr. sut"
3752,"/kem raya"
3753,"/ama 1"
3754,"/kini i"
3755,"tambak wedi/"
3756,"/berkah abadi rafi cell raya tajur"
3757,"/annida juice raya"
3758,"/sir m"
3759,"/"
3760,"/toko helm let m. t. hary"
3761,"/alma mas"
3762,"/kh masud"
3763,"/mang"
3764,"bakso four bang bi/"
3765,"/san gg. 1k"
3766,"/may d i panja panja"
3767,"kp. lembur sawah/"
3768,"tb 4 putri/"
3769,"/gedung keuangan negara jl bethesda"
3770,"smp satap telaga bakti/"
3771,"/sawah pulo jaya 2"
3772,"mega lestari residence/"
3773,"/bank tabungan negara perum graha prima"
3774,"mekar abadi rent car tahun/"
3775,"/warung sayur bu mei bayem cinunuk"
3776,"/jl siliw cih"
3777,"/toko kelontong bal baru"
3778,"/elang laut vii"
3779,"embung langensari/"
3780,"/bubur ayam prasojo raya kel dua"
3781,"/musi raya"
3782,"/pramb 2"
3783,"siti jumadi/"
3784,"/kspps marhamah kita-kita raya sluke-"
3785,"/bali journey pet"
3786,"/mak"
3787,"/rogo barat"
3788,"/pawon"
3789,"/taman keba indah"
3790,"gudang areng/"
3791,"/jl. wid"
3792,"/asri toko pasar tanah abang"
3793,"tanah koja/"
3794,"/srij neg"
3795,"/tera putih raya"
3796,"citra villa/"
3797,"/blau gg. iv"
3798,"/bpsdm hukum dan ham jalan raya gandul"
3799,"/lin iii"
3800,"/sma 3"
3801,"/raya kodau"
3802,"/soek hatta"
3803,"/raya teuku umar"
3804,"/bapak putra let sut"
3805,"/ponti selang trans kalima"
3806,"/dago raya"
3807,"perumahan griya dayah sukir/"
3808,"/ud. mamat pema raya"
3809,"/dewi sart"
3810,"/raya trop"
3811,"/tk kemuning mel"
3812,"/us commercial service jend sudi"
3813,"/tukad panc iv m"
3814,"/perumahan daya indah jl ide hamp daya indah"
3815,"/uluj raya"
3816,"/kamp bayur"
3817,"/unta raya"
3818,"/ruko the the the the luxor jl ahmad yani"
3819,"/batu batu"
3820,"/bumi pasundan"
3821,"/perumahan griya poli jln lunjuk jaya"
3822,"toko mayur/"
3823,"/pon timur indah"
3824,"/merak"
3825,"/merp ii"
3826,"/gudang sentral waterpark kebun air batu"
3827,"/"
3828,"/yc. oevang oeray"
3829,"terminal cikarang/"
3830,"/jend gatot subr"
3831,"/blambangan motor bengkel bumi jaya"
3832,"/tele kota"
3833,"paud terpadu tk kb negeri pembina angsana/"
3834,"/keli"
3835,"/toko buah ban dowo"
3836,"/gg. sarim 10"
3837,"/lin kal poros utara"
3838,"/bona kolo atmo"
3839,"/dapoer roti beri 1"
3840,"/j & t express uluj raya"
3841,"/toko king fried chicken laksa yos suda"
3842,"/mad lubis"
3843,"/yessy salon balai rak 3 b"
3844,"/pulo iii j"
3845,"/g"
3846,"sdn sukatani sukarame tasikmalaya/"
3847,"/jl. bay"
3848,"/yayasan naga sakti pang hida"
3849,"/wij"
3850,"/istiq"
3851,"/perum griya kencana jl raden gunawan"
3852,"/toko antapani bintara iv"
3853,"/rumah makan putra bungsu cari"
3854,"/kamp kra kand"
3855,"/jl. puri kenc"
3856,"pondok gramapuri ittihadulah/"
3857,"/kid seda"
3858,"/taman kanak kanak kusuma mulia 11 wahid has"
3859,"/toko listrik wahyu elektrik gatot subr"
3860,"/jl. abc"
3861,"/kali barat iv"
3862,"/palm hill cile timur"
3863,"/vete mal"
3864,"/taman raya cile"
3865,"/murni"
3866,"warung sembako & sayuran bu yuli/"
3867,"/pes kaya est"
3868,"/suh raya"
3869,"/lin sumbawa"
3870,"/ron"
3871,"stasiun kereta api/"
3872,"/teru ciga"
3873,"/warung nasi balad balad"
3874,"/j m hary"
3875,"musholla al barokah/"
3876,"/pulo sirih timur 5"
3877,"/cak cilin cac"
3878,"/cv. rafa komp nusa jaya"
3879,"/green sedayu biz park jl. daan mogot"
3880,"/cen"
3881,"/pt vale indonesia tbk general service office office office"
3882,"/astra begonia fatmawati rs. fatma raya"
3883,"/masjid agung al hidayah jl. raya karangan"
3884,"/toko bangun mulia bunga tero iii"
3885,"/pt lee wan spo bali"
3886,"/kara"
3887,"/"
3888,"cv jala laba jaya/"
3889,"atm mandiri batu ihsan/"
3890,"/raya baba"
3891,"/kubu ranca sad"
3892,"pt kito electric/"
3893,"/toko sri safa diponegoro"
3894,"/cibala"
3895,"/cen 2"
3896,"/arbes"
3897,"/cend 2"
3898,"/toko plastik dadi s. supr"
3899,"/man i"
3900,"/daging sapi segar raya simo"
3901,"/"
3902,"/tebet barat dalam 3 c"
3903,"alfamart kalapa/"
3904,"/balai sudirman pu"
3905,"wisnu kencana bird/"
3906,"/sara"
3907,"/peru"
3908,"/bud 1"
3909,"/jl dah"
3910,"/day teru"
3911,"/pluit kar indah i"
3912,"/suka mak"
3913,"/fotokopi rina collection gusti"
3914,"rumah baju boutique/"
3915,"/gg. kini shd"
3916,"/trip jamak"
3917,"/san"
3918,"taman sumberlawang/"
3919,"/warung kayu bar"
3920,"/lin suma"
3921,"pondok grogol/"
3922,"/"
3923,"/jend sudi"
3924,"/"
3925,"kb kambing/"
3926,"/notaris miftahul ulum cisaat raya semarang"
3927,"/toko buto medan bat kuis"
3928,"/sem jaya 5b"
3929,"/sate cak emon jambu biji"
3930,"/raja"
3931,"/ayam geprek tempong nyi endang geu"
3932,"/purwo - sala"
3933,"/sen prawiro"
3934,"/wine"
3935,"/jl. tidar h"
3936,"/kios muji winangun pem"
3937,"/ahmad yani"
3938,"/mie ayam kebumen raya jen"
3939,"/gili air"
3940,"/tol sura gem"
3941,"/bank central asia gad"
3942,"/seagate salon pasu"
3943,"/komplek asia afrika baru jalan beo"
3944,"/jati layur"
3945,"/kele kecil"
3946,"sinar alam/"
3947,"/kar jalak mekar"
3948,"/klan ra"
3949,"taman royal 1/"
3950,"/puskesmas blambangan umpu jend sudi"
3951,"/art supa"
3952,"/soek kejap"
3953,"/kapu barat"
3954,"jembatan kolodito/"
3955,"rama oli/"
3956,"taman bunga/"
3957,"/cen"
3958,"pantai mutiara/"
3959,"/anoa 4"
3960,"kios andre/"
3961,"ud man bandung/"
3962,"/"
3963,"/"
3964,"/jl. pasir utama c"
3965,"taman caribbean/"
3966,"/raya ngem"
3967,"/"
3968,"/one love ltd pan batu bol"
3969,"/talenta indah plus cem"
3970,"/pon kun mas"
3971,"pegadaian persada .pt/"
3972,"/tip"
3973,"masjid mangrove khai/"
3974,"/clus kamb perum tiban"
3975,"/raya"
3976,"/duku"
3977,"taman bunga poska/"
3978,"/bha warga"
3979,"/polsek peneleh raya blora"
3980,"/toddo 1 seta 5"
3981,"toko asy/"
3982,"/seri"
3983,"terminal terpadu merak/"
3984,"/gun sah 12"
3985,"/kemu dalam"
3986,"/"
3987,"/pd ungu per"
3988,"/toko landuh kota adil"
3989,"/raya"
3990,"/rai raya tanj"
3991,"/naavagreen & cake & gading jaya pasar segar"
3992,"/gg. pang surya iii"
3993,"/tempat penitipan anak anak asoka peri kemerd"
3994,"/sukorejo"
3995,"/bakso de stm 14 tanah mas"
3996,"/swad"
3997,"raka/"
3998,"/bhas ten"
3999,"asrama mahasiswa ui/"
4000,"/apotek perdana panj"
4001,"/pin merah"
4002,"/raya mun"
4003,"/lin suma"
4004,"/akma sari"
4005,"/em mart dr. sut"
4006,"/stasiun bilano jl. kayu putih raya"
4007,"kantor konsultan manajemen kabupaten aceh barat/"
4008,"/ra simp 1"
4009,"pondok hearing falah/"
4010,"/graha agustus"
4011,"/gatot subr gg. 16"
4012,"persada mas/"
4013,"/mawar v"
4014,"/jer xi"
4015,"/sate banana crispy ban olahan kue kom urip sumoh"
4016,"/ummy backpackers jaka mulya"
4017,"/raya kasri"
4018,"/ahmad yani"
4019,"perumahan inna harmoni/"
4020,"/zonasi laundry cen"
4021,"/ngin vi d"
4022,"/pasar lama sent"
4023,"/gg. nusa indah"
4024,"/jati iiia"
4025,"/keli raya"
4026,"/suka"
4027,"family gas/"
4028,"/raya sate ind"
4029,"/golf 1"
4030,"/ruko ex kodim jl. imam bonjol"
4031,"/eka utama ban raya jati asih"
4032,"/gajah mada"
4033,"/ker"
4034,"/"
4035,"/kue balok renyah jalap"
4036,"/raya camp"
4037,"/pt. vigano buana wisata kuto"
4038,"/singgasana julu jl.indra"
4039,"/cem raya"
4040,"/komplek. tni al teluk bayur i"
4041,"/sumber baru raya pati-k"
4042,"/cv smeer adi putra seri"
4043,"/"
4044,"/cemp"
4045,"/rejo mulyo kenj b"
4046,"/"
4047,"/gun keri"
4048,"sd negeri 4 syibyan/"
4049,"/warung mie ayam tiga saudara purwo"
4050,"/mis bustanul ulum 1 simp palen"
4051,"/masjid shoful wadung"
4052,"/wij kus"
4053,"/sd inp"
4054,"/vale i"
4055,"/"
4056,"/bar"
4057,"/raya cikan"
4058,"/indah kav. marina jl. raya sutorejo prima"
4059,"/raya cile"
4060,"/kedai seba bah"
4061,"/gun batu dalam ii"
4062,"/usaha baru shop pintu besar sela"
4063,"lanud atang sendjaja/"
4064,"/new kencana jaya bubu"
4065,"/sari minang denpasar-g iv"
4066,"/stas rawa buaya"
4067,"tambang ayam/"
4068,"/"
4069,"/tunj maya"
4070,"/green bay jl. pluit karang ayu barat"
4071,"/dah"
4072,"/pt. siji amma kali"
4073,"dewata bali villas/"
4074,"/imam bon"
4075,"/anoa"
4076,"masjid jami/"
4077,"bendungan sembur/"
4078,"ud karno/"
4079,"/dip"
4080,"/sedap malam ima malam"
4081,"/tukad yeh ho"
4082,"/mitra electronik nag cen cen"
4083,"pangkas rambut iwan/"
4084,"/"
4085,"/"
4086,"/boule de bale"
4087,"/bali adventure adventure - bali culture paci raya garut-tasi"
4088,"warung nasi gunting/"
4089,"/mak"
4090,"/wika"
4091,"/mas iska"
4092,"/pan"
4093,"/haji juhri"
4094,"/"
4095,"/turi ujung"
4096,"/ment mas 6"
4097,"/pt khayangan tirta mandiri unt suropati"
4098,"/"
4099,"sd inpres semoga muzhfari/"
4100,"/surya utama jakarta mulya perum pon surya mand"
4101,"/es ngo asik let pol r suma"
4102,"/pesona bahana bahana bahana bahana injili pt radin inten ii"
4103,"/batut"
4104,"/emas"
4105,"/jemur"
4106,"/inti medina rawa etna"
4107,"gedung mee abadi/"
4108,"/jl. nusa indah iii"
4109,"bumi perkemahan lembah hijau babakan/"
4110,"/maxx salon bintaro utama 5"
4111,"/"
4112,"/pab jaya raya"
4113,"/"
4114,"sd negeri 01 syibyan/"
4115,"/wahid 2"
4116,"masjid nurul falah/"
4117,"/pale"
4118,"/nn"
4119,"/raya kar anyar"
4120,"/es kepal milo ning 2 cieunt"
4121,"/pusat oleh pork ase"
4122,"/jl. h. azh ruko"
4123,"rogobayan/"
4124,"dusun cibadak/"
4125,"/han raya"
4126,"/perum beri per"
4127,"/danau agung 13"
4128,"/gg. del"
4129,"/kopi mang nung k h azh"
4130,"/yuli hara baru"
4131,"siwi underware/"
4132,"/sum alam kios"
4133,"/wartel khairina rorotan 12"
4134,"/raya tel - kosa"
4135,"/ahmad yani"
4136,"/pama"
4137,"/bhumi jarhead par baris i"
4138,"/nuansa bintaro residence jl masjid at-tauhid"
4139,"/cemp putih timur"
4140,"pangkalan gas elsa gas muara bungo/"
4141,"/point coffee jaka gar city"
4142,"/irian"
4143,"/residence"
4144,"/pademangan 3"
4145,"/pamar"
4146,"/haji oemar said cokr"
4147,"/"
4148,"han prima gemilang/"
4149,"/"
4150,"btn cendana/"
4151,"/vete"
4152,"/sri 's house padjajaran"
4153,"/sem ind vii"
4154,"/jaka"
4155,"/selat yapen"
4156,"/lin timur suma"
4157,"/agung barat 15"
4158,"/karya bakti"
4159,"/rama jaya"
4160,"/wan mukti"
4161,"/sate ayam boim raya sukabumi"
4162,"/jaya parfum jend sudirman"
4163,"/jl. cond"
4164,"/pen asri x"
4165,"/perum griya permata indah"
4166,"/villa mutiara jl. intan raya"
4167,"/muh sigit wahyu p dr sp kj adi suci"
4168,"/lapangan badminton galuh mas raya"
4169,"/pasir randu"
4170,"/family surya masakan padang r e martad"
4171,"/wib mukti ii, gg dukuh 1"
4172,"/medo ayu gang x"
4173,"mie ayam frozzen/"
4174,"/"
4175,"/veteran"
4176,"masjid jami al hikmah/"
4177,"/natuna"
4178,"/nasi uduk mak ika wibawa mukti 2"
4179,"/raya mustikasari"
4180,"/tk aisyiyah 6 bustanul athfal tipar pela"
4181,"/c. sim"
4182,"bengkel andre/"
4183,"/rudi hartono raya lewo"
4184,"/titin salon jl seye 2"
4185,"/wartel ciheu"
4186,"/batu"
4187,"/seko duta vi"
4188,"/"
4189,"surya toserba/"
4190,"/raja"
4191,"/tambora"
4192,"/raden wij"
4193,"/raya paci"
4194,"/toko kayuagung jalan pulau panjang"
4195,"/bakso dan mie ayam warkop pak widyodiningrat"
4196,"/ban"
4197,"musholla/"
4198,"/karad"
4199,"/gar"
4200,"/sentra pri timur"
4201,"/lor pon kito"
4202,"/raya sapan"
4203,"kampung mandi putri/"
4204,"/ponpes jaya baru pendidikan"
4205,"/mawar"
4206,"/kantor cabang bank mega dan atm kcp jepara kart"
4207,"/"
4208,"casablanca mansion/"
4209,"sahabat ucok/"
4210,"/dato tong iv"
4211,"sd negeri 1 garut/"
4212,"/perumahan muti perer"
4213,"/kra benda ii"
4214,"/cend"
4215,"/angg iii"
4216,"/jat barat"
4217,"slb mujtahidin/"
4218,"/"
4219,"/pad ii, gg. 17"
4220,"/lipat pangk koto"
4221,"/wij kus 1"
4222,"/komplek bea cukai jln siak"
4223,"optik aini natuna barat/"
4224,"/kios kaconk ban"
4225,"/raya"
4226,"/kamp cadas"
4227,"/muti gad timur"
4228,"/perk i"
4229,"/tb jaya lestari boj kon"
4230,"/p sian"
4231,"/"
4232,"/"
4233,"/resi"
4234,"blackberry care/"
4235,"griya citra persada/"
4236,"/toko umi dip"
4237,"/pasar tim"
4238,"/dir vi"
4239,"/gg. abdi"
4240,"/gang soka"
4241,"/perumahan adipura residence jl. adipura raya"
4242,"toko rezky ke asi/"
4243,"/roempi batik solo mar"
4244,"/permata raya"
4245,"putu devi anjani/"
4246,"/pulo sel"
4247,"/batan selatan"
4248,"/ade irma sury"
4249,"/sad ten iii"
4250,"lion air/"
4251,"/"
4252,"toko jilbab kharisma/"
4253,"/batur"
4254,"/"
4255,"/dip"
4256,"/raden patah iv"
4257,"/"
4258,"/raya grogol"
4259,"/rawa bin"
4260,"/mawar"
4261,"modern salon/"
4262,"/ipin pasar per"
4263,"/ataqwa bar rama setia"
4264,"/pus i"
4265,"/prof. dr. hamka"
4266,"/padat kar ra"
4267,"/penitipan motor panglima sudi"
4268,"/jne citra land city of kamuning"
4269,"/let"
4270,"/kamp utan jaya"
4271,"metro busana/"
4272,"/s. saru"
4273,"/kolo atmo"
4274,"/kantor petinggi kampung penyet pulau ser"
4275,"/ud megantara internusa media geger kal ten i"
4276,"/let. supr"
4277,"/ladi santosa mulia pang tuba angke"
4278,"/nasi 11"
4279,"/lin timur suma"
4280,"/budi mulia"
4281,"/mel x, gg enc"
4282,"rumah makan edhy/"
4283,"/gg. waru dalam"
4284,"/jl. kemul d"
4285,"/kali baru barat"
4286,"/"
4287,"/kyai haji"
4288,"/villa pabu indah pradana lambung pabu indah"
4289,"/kid panan"
4290,"/"
4291,"/haji nai"
4292,"kp kebon kopi/"
4293,"/masjid zamrud jl bukit perm cim"
4294,"/khai anwar"
4295,"/patra"
4296,"/jl.e"
4297,"/danau mahl"
4298,"/sark"
4299,"/panji tilar neg"
4300,"/muhaj"
4301,"/gg. 1a"
4302,"/desa ges"
4303,"griya mijen permai/"
4304,"griya melati mas/"
4305,"/pam lama"
4306,"/mizan media utama. pt macan"
4307,"/"
4308,"/mas raya"
4309,"toko ika dahlia/"
4310,"/perum polisi nusa indah angg ratu"
4311,"/gajah mada dalam 2"
4312,"/prima xi"
4313,"/"
4314,"/sekolah dasar advent makassar haji saleh daeng tompo"
4315,"/taman alfa indah"
4316,"/gg. camar"
4317,"/komplek permata cimahi topaz"
4318,"toko kurnia jaya/"
4319,"/mh. kpd1"
4320,"taman buah mekarsari/"
4321,"/jl. tebet raya"
4322,"/columbia cash dan credit kuningan oti"
4323,"perumahan permata/"
4324,"/stad"
4325,"/kerja bakti"
4326,"/"
4327,"/wol mon"
4328,"/"
4329,"/cigur"
4330,"/rm akmal awang long"
4331,"/kebon jeruk jl. panjang"
4332,"perumahan golden land/"
4333,"/komp pt. d"
4334,"/elsa agung abadi. cv pra indah timur"
4335,"sumur bor/"
4336,"/kamp kal"
4337,"/baba xiv"
4338,"/haji much raya, gg. sdn"
4339,"/jj tukad barito"
4340,"/wong solo motor raya han"
4341,"/gub kerta ix raya"
4342,"/stm mand"
4343,"/yayasan margaban daan mogot"
4344,"/jl. merto sel"
4345,"/"
4346,"/mekar"
4347,"/garu vij, gg. cen"
4348,"/bent dalam i"
4349,"/pral"
4350,"/taman alfa indah f4"
4351,"/foto service putro putro sh"
4352,"/angg 6"
4353,"perum bumi gemilang/"
4354,"/sakura hotel laut aru"
4355,"/pang puger"
4356,"/rptra manunggal jl. inpres raya"
4357,"/tambal ban raya leles"
4358,"lippo village/"
4359,"/putri kebaya salak"
4360,"/permata 15"
4361,"/"
4362,"/batu hul"
4363,"komplek asia afrika baru/"
4364,"/pulau sawu 3"
4365,"/venus i"
4366,"/bukit dago sela"
4367,"/pal"
4368,"/moha kafi ii"
4369,"/adhy"
4370,"/ruko angkringan jogja jogja jln. jabal mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina mina"
4371,"/bima sak"
4372,"warung kopi mak muta'allimin/"
4373,"/ra bek"
4374,"/komplek suites jalan pulau bangka"
4375,"mbah soma/"
4376,"/"
4377,"/gg. nur v"
4378,"/kedon"
4379,"/ud kim ekatama gang budi mulia"
4380,"/toko rahmat santi kh ahmad bad"
4381,"/bal mulu"
4382,"/jack angkringan jl. pro"
4383,"/one tanj ged"
4384,"bojong menteng/"
4385,"/toko tangga gg. zam"
4386,"tk pandansari/"
4387,"/jl tam gring 2"
4388,"stasiun kandangan/"
4389,"/karang taruna indonesia desa rusti cica"
4390,"/perum citra kebun mas"
4391,"/toko ibu ana pan sari"
4392,"/peri kem"
4393,"pawang tenun/"
4394,"/hardi jaya drumband raya sol"
4395,"/perum griya kencana jalan raden gunawan"
4396,"/bet jaya 2"
4397,"/raya serp"
4398,"/gun tangk per i"
4399,"toko spn/"
4400,"/koperasi karyawan minang & gas angk pon kel raya"
4401,"/gg. h. kari"
4402,"/ramb"
4403,"/ciny"
4404,"/indra service sela"
4405,"/cemp putih barat"
4406,"/tk dan sd bakti pertiwi erow iii"
4407,"/rm. hs. jaya ceme"
4408,"/depo computer raya margo indah"
4409,"/pangkas rambut harmony encep kartawiria"
4410,"/toko kurnia ilahi flamb"
4411,"/pt. musfiratur. erlam griya utama"
4412,"sma negeri 2/"
4413,"/raya beng solo"
4414,"/al fitrah mas rawa bac"
4415,"bakmi jowo pak no/"
4416,"/candi lama"
4417,"/tara"
4418,"/"
4419,"/jl dem raya sarj"
4420,"/ayam kremes haji kurdi"
4421,"/danau agung"
4422,"/nusa"
4423,"/perta"
4424,"/citra goreng gajah mada"
4425,"/jl. taman royal 1"
4426,"/kedai lucky raya jalak"
4427,"/rereo ville raya"
4428,"/pacet"
4429,"/ban raya"
4430,"/maxx tour travel geri"
4431,"/jln punai 2"
4432,"/setro baru utara x"
